λ,final_spectrum,normalized_spectrum
390.0,7.214391568968762e-07,9.723610571485967e-05
390.5,7.653722367168025e-07,0.00010315743886251462
391.0,8.13944753547008e-07,0.00010970407877828201
391.5,8.678608369433552e-07,0.00011697092856698539
392.0,9.27965250241795e-07,0.0001250718460588427
392.5,9.952786447948894e-07,0.00013414439540166464
393.0,1.0710435895116713e-06,0.00014435605095644422
393.5,1.156785313575148e-06,0.00015591238424596414
394.0,1.2543927970796135e-06,0.0001690679934111571
394.5,1.3662283945499756e-06,0.00018414127835050928
395.0,1.4952780769213963e-06,0.0002015346904457308
395.5,1.6453604590585753e-06,0.00022176290544614655
396.0,1.8214224628453406e-06,0.00024549267315963794
396.5,2.029965243576773e-06,0.00027360022412830666
397.0,2.2796703820793398e-06,0.0003072556682677907
397.5,2.5823417068786604e-06,0.00034804993435896467
398.0,2.9543586553929366e-06,0.00039819065514967765
398.5,3.4189853336361178e-06,0.00046081338413755816
399.0,4.010163693592828e-06,0.0005404928428355629
399.5,4.778990502178462e-06,0.0006441158914618754
400.0,5.805290139513075e-06,0.0007824413192917584
400.5,7.219438876891786e-06,0.0009730413370614441
401.0,9.24630106483634e-06,0.001246223329045558
401.5,1.2301135018893955e-05,0.001657956119618982
402.0,1.7221670855070744e-05,0.002321149596388684
402.5,2.5911785092133417e-05,0.003492409651448348
403.0,4.3501617758174926e-05,0.005863180370324627
403.5,8.803332888188951e-05,0.01186519748998598
404.0,0.00026296544664105475,0.035442678324985724
404.5,0.002532248817044174,0.34129837743979236
405.0,0.0008476879177298539,0.11425200752358308
405.5,0.00016333421073301522,0.022014306306857186
406.0,6.695292693636076e-05,0.009023965249551649
406.5,3.8027870837240386e-05,0.005125424692424185
407.0,2.95336935087169e-05,0.003980573159510876
407.5,6.19574032490068e-05,0.008350664854471944
408.0,8.073024014846778e-05,0.010880881763095788
408.5,1.7479733084740227e-05,0.002355931415486342
409.0,9.95550523838951e-06,0.0013418103946127424
409.5,7.16226938264634e-06,0.0009653359901406783
410.0,5.665235761985413e-06,0.000763564686205075
410.5,4.968519530118456e-06,0.0006696607546989593
411.0,4.59884227895305e-06,0.0006198353800557082
411.5,3.4890426129696354e-06,0.0004702557563102445
412.0,3.0461605386250023e-06,0.00041056378119563793
412.5,2.7285664350967633e-06,0.00036775821189729413
413.0,2.4831945045429678e-06,0.00033468680074543383
413.5,2.28924282190245e-06,0.0003085458488210513
414.0,2.134487027107497e-06,0.00028768774778950427
